id_venda,data,id_produto,id_cliente,quantidade,preco_unitario,desconto_pct,valor_total,canal
461,2022-10-30,8,33,2,463.24,0,926.48,Online
462,2022-10-27,8,45,3,546.89,0,1640.67,Online
463,2022-12-22,7,46,5,408.72,10,1839.23,Online
464,2022-06-04,5,2,2,339.08,0,678.16,Representante
465,2024-10-08,7,38,4,405.62,5,1541.35,Representante
466,2024-07-08,1,6,7,4929.06,15,29327.91,Representante
467,2023-10-24,3,20,1,711.26,15,604.58,Loja Física
468,2022-11-06,1,30,4,4519.62,5,17174.54,Online
469,2024-08-18,10,7,2,95.35,5,181.16,Representante
470,2023-09-13,9,22,4,48.2,0,192.79,Representante
471,2022-04-26,6,48,2,395.14,0,790.27,Representante
472,2022-06-01,2,49,2,282.54,0,565.08,Loja Física
473,2024-07-14,8,43,5,550.68,0,2753.4,Online
474,2024-01-26,9,18,5,42.94,0,214.7,Online
475,2022-07-04,10,2,2,88.11,10,158.6,Representante
476,2024-11-04,1,48,1,4598.83,5,4368.89,Loja Física
477,2022-03-26,10,26,6,97.94,5,558.26,Representante
478,2023-01-21,2,44,4,267.25,0,1068.99,Representante
479,2024-09-01,7,18,3,405.73,10,1095.47,Online
480,2022-05-07,4,12,5,1060.44,5,5037.1,Online
481,2023-12-05,7,16,6,411.88,15,2100.61,Online
482,2024-10-30,6,49,1,411.51,15,349.78,Online
483,2022-03-22,7,35,3,378.36,0,1135.09,Representante
484,2024-06-15,2,46,4,246.07,5,935.07,Representante
485,2024-12-06,7,15,6,336.42,10,1816.65,Online
486,2024-01-16,9,26,3,47.22,0,141.67,Loja Física
487,2024-03-04,2,27,5,257.77,5,1224.42,Loja Física
488,2022-04-18,3,30,6,661.3,15,3372.65,Representante
489,2023-11-17,4,6,7,1302.34,0,9116.4,Loja Física
490,2022-07-13,9,10,6,41.34,10,223.22,Representante
491,2024-03-02,7,22,2,404.45,0,808.89,Loja Física
492,2022-11-04,9,11,1,46.55,0,46.55,Online
493,2022-10-17,2,3,4,287.45,0,1149.81,Loja Física
494,2024-03-13,4,19,4,1169.69,0,4678.77,Representante
495,2022-06-23,9,2,2,43.53,0,87.06,Representante
496,2024-02-11,10,12,1,90.65,15,77.06,Loja Física
497,2022-09-19,9,4,3,46.84,15,119.45,Representante
498,2024-12-14,3,19,7,629.73,0,4408.1,Representante
499,2024-05-17,2,20,3,281.49,10,760.04,Loja Física
500,2022-02-07,1,39,3,4363.38,0,13090.14,Loja Física
501,2023-01-05,7,23,1,397.65,0,397.65,Loja Física
502,2024-09-22,6,41,6,431.06,0,2586.33,Online
503,2022-10-09,8,10,2,472.16,0,944.32,Online
504,2023-08-29,3,7,3,610.49,0,1831.48,Representante
505,2024-12-14,10,21,7,93.82,0,656.72,Representante
506,2023-11-21,7,14,6,377.01,10,2035.85,Online
507,2024-02-11,3,41,2,713.0,0,1426.0,Online
508,2023-01-06,9,8,1,44.18,15,37.55,Representante
509,2022-12-06,10,36,9,95.99,15,734.31,Loja Física
510,2022-03-31,2,7,5,301.53,5,1432.27,Loja Física
511,2023-05-02,8,13,4,557.07,5,2116.87,Representante
512,2023-08-07,3,2,5,581.37,15,2470.84,Loja Física
513,2023-04-25,8,24,5,566.16,10,2547.71,Online
514,2023-09-26,5,14,6,325.36,5,1854.54,Online
515,2024-01-24,2,1,1,286.08,15,243.16,Representante
516,2024-06-21,7,35,4,360.08,5,1368.3,Loja Física
517,2024-02-22,2,23,2,270.81,10,487.47,Representante
518,2024-05-07,4,27,8,1162.38,0,9299.07,Online
519,2022-10-11,5,19,8,341.86,0,2734.92,Online
520,2024-09-11,10,17,4,87.02,0,348.08,Representante
521,2022-07-30,9,7,3,46.02,15,117.36,Representante
522,2022-09-13,8,28,2,485.74,0,971.48,Online
523,2022-11-25,2,38,3,246.81,0,740.44,Loja Física
524,2024-11-17,9,24,7,47.67,0,333.67,Loja Física
525,2022-07-07,8,17,1,470.54,0,470.54,Loja Física
526,2023-12-17,7,23,5,408.47,0,2042.36,Loja Física
527,2022-04-20,8,8,1,567.66,5,539.28,Representante
528,2024-02-05,3,30,1,648.32,0,648.32,Loja Física
529,2022-06-17,8,5,4,546.34,0,2185.37,Online
530,2022-02-27,5,13,1,336.87,0,336.87,Online
531,2023-11-18,10,28,3,79.82,0,239.46,Online
532,2022-03-20,5,32,2,364.4,0,728.8,Loja Física
533,2022-10-12,6,13,3,397.41,15,1013.39,Loja Física
534,2024-07-07,8,38,3,495.64,10,1338.23,Online
535,2022-06-12,2,21,7,306.63,0,2146.44,Loja Física
536,2023-03-18,3,14,5,633.62,0,3168.09,Representante
537,2024-12-16,8,47,11,455.53,5,4760.29,Online
538,2023-08-14,2,20,1,275.89,0,275.89,Loja Física
539,2022-09-07,3,1,2,561.88,0,1123.76,Online
540,2024-05-09,4,11,8,1317.8,15,8961.02,Representante
541,2024-07-25,7,2,5,351.89,0,1759.43,Online
542,2024-10-20,9,8,5,42.35,10,190.59,Representante
543,2022-02-03,5,37,3,334.21,15,852.23,Representante
544,2023-05-11,3,28,1,655.02,15,556.77,Online
545,2023-08-20,4,17,1,1151.32,5,1093.76,Online
546,2023-12-24,6,2,4,393.42,0,1573.68,Representante
547,2024-05-03,4,11,4,1311.6,0,5246.39,Representante
548,2022-06-25,3,48,2,587.54,10,1057.58,Loja Física
549,2022-05-19,10,17,2,88.59,10,159.47,Representante
550,2024-11-05,2,18,7,298.53,10,1880.71,Representante
551,2022-02-11,8,21,4,518.75,5,1971.25,Loja Física
552,2022-03-31,2,34,2,254.39,15,432.46,Loja Física
553,2024-02-04,5,21,2,328.17,0,656.35,Representante
554,2022-02-03,4,32,4,1171.92,0,4687.66,Online
555,2023-12-08,10,37,6,94.21,0,565.23,Representante
556,2022-08-01,3,40,3,629.86,10,1700.61,Representante
557,2023-11-12,6,39,11,447.18,0,4918.97,Online
558,2023-12-23,2,7,7,262.39,10,1653.04,Loja Física
559,2022-12-25,7,2,4,352.03,15,1196.91,Loja Física
560,2024-09-07,1,40,6,4268.64,15,21770.08,Online
561,2022-10-04,8,25,1,551.46,0,551.46,Representante
562,2024-07-26,1,4,4,4119.02,0,16476.06,Loja Física
563,2023-02-17,6,29,4,365.52,0,1462.06,Online
564,2022-03-27,5,37,2,381.78,0,763.55,Loja Física
565,2024-11-21,3,28,6,652.4,5,3718.69,Representante
566,2024-08-27,5,25,4,319.67,0,1278.7,Online
567,2023-01-27,3,42,4,591.43,0,2365.73,Loja Física
568,2022-04-08,9,24,3,48.71,15,124.21,Loja Física
569,2023-07-14,6,14,4,357.12,0,1428.5,Loja Física
570,2024-06-13,6,8,7,384.19,5,2554.87,Representante
571,2024-06-19,2,19,3,306.99,5,874.92,Loja Física
572,2023-01-18,8,18,2,476.87,5,906.05,Representante
573,2024-10-15,2,48,6,289.35,0,1736.12,Representante
574,2023-07-01,4,36,2,1195.41,0,2390.82,Representante
575,2024-05-19,9,40,5,42.34,0,211.69,Loja Física
576,2023-01-05,1,18,1,4422.31,10,3980.08,Loja Física
577,2023-10-20,7,31,5,416.93,0,2084.66,Online
578,2023-11-03,2,3,2,241.85,15,411.15,Loja Física
579,2023-09-20,3,28,2,628.44,5,1194.04,Representante
580,2024-05-22,4,13,6,1189.05,0,7134.33,Representante
581,2024-06-28,5,35,4,342.37,0,1369.48,Loja Física
582,2022-03-28,7,36,3,401.39,15,1023.53,Loja Física
583,2024-06-09,3,15,7,702.07,0,4914.49,Representante
584,2022-04-28,2,32,3,266.43,0,799.28,Representante
585,2024-04-11,9,42,2,41.34,0,82.68,Representante
586,2022-11-24,3,14,5,564.56,0,2822.81,Online
587,2024-06-16,6,33,2,457.33,0,914.66,Online
588,2022-05-18,3,4,3,626.39,0,1879.17,Representante
589,2024-01-21,2,4,1,257.43,0,257.43,Loja Física
590,2022-03-08,7,41,3,364.11,10,983.09,Online
591,2024-07-10,5,31,8,380.97,0,3047.74,Loja Física
592,2024-06-28,5,7,6,341.26,0,2047.54,Representante
593,2022-10-09,6,20,5,418.84,10,1884.79,Loja Física
594,2024-03-26,8,41,7,457.04,0,3199.26,Representante
595,2023-07-25,6,47,3,432.11,0,1296.34,Online
596,2022-02-23,4,18,4,1060.0,15,3603.98,Online
597,2024-10-19,2,21,1,288.13,10,259.32,Loja Física
598,2022-08-30,3,40,4,603.65,0,2414.61,Loja Física
599,2024-07-02,1,21,2,4363.52,0,8727.03,Representante
600,2023-08-08,9,37,1,41.52,15,35.3,Loja Física
601,2023-02-14,9,46,3,47.0,0,141.01,Online
602,2022-06-01,1,44,7,4940.99,5,32857.61,Online
603,2024-06-30,2,44,6,285.32,0,1711.91,Representante
604,2023-10-17,9,42,1,47.48,15,40.36,Loja Física
605,2022-05-13,2,46,1,245.45,10,220.91,Representante
606,2023-08-18,6,7,2,385.53,0,771.05,Online
607,2022-12-23,1,8,10,4074.4,0,40743.98,Representante
608,2023-04-05,10,39,2,94.24,0,188.47,Online
609,2022-10-12,9,36,2,38.5,0,76.99,Loja Física
610,2022-02-23,4,37,1,1035.05,0,1035.05,Representante
611,2024-01-26,8,41,1,570.96,5,542.41,Representante
612,2022-09-23,7,9,1,351.74,10,316.57,Online
613,2022-05-15,9,28,3,45.92,0,137.75,Loja Física
614,2024-09-07,4,19,2,1221.88,10,2199.38,Loja Física
615,2024-04-18,10,31,2,80.06,10,144.11,Online
616,2022-09-14,9,12,1,38.27,0,38.27,Representante
617,2022-06-01,4,17,4,1198.03,5,4552.51,Loja Física
618,2024-11-25,7,38,5,332.76,0,1663.78,Online
619,2023-01-08,6,34,2,366.65,0,733.3,Loja Física
620,2024-10-26,6,22,4,451.86,0,1807.45,Online
621,2024-11-27,2,43,12,279.02,0,3348.24,Loja Física
622,2022-12-04,10,46,5,88.99,0,444.93,Loja Física
623,2023-04-07,5,32,4,311.71,0,1246.82,Representante
624,2023-08-05,5,46,4,319.38,0,1277.53,Loja Física
625,2023-02-07,3,23,1,643.96,15,547.37,Representante
626,2023-07-17,10,39,5,92.1,0,460.49,Representante
627,2023-09-13,9,21,4,45.85,10,165.05,Representante
628,2022-07-11,3,30,2,700.86,10,1261.54,Representante
629,2022-12-12,3,19,5,632.98,10,2848.41,Representante
630,2022-11-12,10,45,5,91.01,0,455.06,Representante
631,2023-11-23,5,12,7,326.11,10,2054.47,Online
632,2022-02-28,3,13,2,629.18,0,1258.35,Online
633,2023-06-27,10,37,1,77.84,15,66.17,Online
634,2024-05-03,5,45,3,300.92,10,812.49,Representante
635,2022-03-04,5,2,2,312.11,5,593.0,Representante
636,2023-08-17,7,39,2,348.7,15,592.8,Loja Física
637,2024-09-16,3,23,4,636.2,0,2544.81,Representante
638,2024-04-11,7,45,3,396.26,0,1188.77,Loja Física
639,2022-05-30,9,45,2,43.7,15,74.29,Online
640,2022-11-20,4,12,11,1254.98,5,13114.58,Loja Física
641,2024-09-18,8,8,4,548.44,5,2084.07,Online
642,2023-11-28,2,12,8,241.94,10,1741.99,Online
643,2023-10-03,3,18,2,674.98,15,1147.46,Loja Física
644,2023-12-09,7,21,5,369.88,5,1756.95,Online
645,2024-01-29,5,12,1,370.51,10,333.46,Representante
646,2022-08-06,10,16,3,83.62,0,250.85,Online
647,2024-08-13,2,35,2,266.06,0,532.12,Loja Física
648,2024-07-09,3,2,5,575.57,0,2877.83,Online
649,2022-07-18,4,2,2,1022.87,0,2045.75,Loja Física
650,2024-02-26,4,26,2,1043.23,10,1877.81,Loja Física
651,2023-05-24,7,29,6,371.14,0,2226.87,Loja Física
652,2023-10-03,8,11,8,462.22,0,3697.79,Online
653,2024-10-17,1,39,2,4323.89,10,7783.01,Loja Física
654,2024-10-18,10,24,1,90.52,0,90.52,Loja Física
655,2022-02-17,3,22,2,714.86,0,1429.72,Loja Física
656,2024-11-01,4,30,7,1199.35,5,7975.69,Online
657,2023-03-17,1,41,3,4297.62,10,11603.59,Loja Física
658,2022-04-10,9,49,1,40.47,0,40.47,Loja Física
659,2024-10-10,8,24,1,545.16,10,490.65,Representante
660,2024-08-21,5,13,6,348.0,0,2087.98,Representante
661,2022-01-17,1,13,2,4221.55,0,8443.1,Loja Física
662,2022-10-02,1,46,5,4731.97,0,23659.86,Representante
663,2024-01-20,4,6,3,1166.02,5,3323.15,Loja Física
664,2022-04-03,8,32,1,570.26,5,541.75,Online
665,2023-02-03,1,36,3,4667.1,0,14001.31,Representante
666,2023-08-15,7,14,1,375.12,0,375.12,Loja Física
667,2024-10-29,10,15,3,92.42,5,263.41,Representante
668,2023-07-27,2,46,4,284.31,10,1023.51,Representante
669,2022-09-01,9,39,2,44.72,0,89.45,Online
670,2024-03-17,3,20,5,639.46,0,3197.28,Loja Física
671,2024-01-19,10,37,6,81.02,0,486.12,Online
672,2024-11-08,10,25,3,83.76,5,238.71,Representante
673,2022-03-24,7,15,3,359.66,0,1078.99,Online
674,2022-10-08,1,33,1,4177.08,15,3550.52,Loja Física
675,2024-08-28,6,10,3,409.01,10,1104.32,Loja Física
676,2022-11-02,8,47,6,530.05,10,2862.29,Representante
677,2022-10-14,7,18,2,389.64,0,779.27,Representante
678,2023-10-15,3,44,6,667.04,0,4002.22,Loja Física
679,2023-09-05,4,1,3,1143.79,10,3088.23,Loja Física
680,2024-11-04,9,39,4,41.71,10,150.15,Representante
681,2024-09-30,7,33,1,388.36,15,330.1,Representante
682,2023-09-06,10,2,7,90.04,5,598.75,Online
683,2024-01-25,3,23,1,570.69,0,570.69,Representante
684,2022-08-13,7,44,4,405.46,5,1540.76,Representante
685,2023-09-23,7,15,1,364.71,15,310.0,Representante
686,2022-02-24,10,24,1,88.25,10,79.42,Loja Física
687,2023-06-28,1,34,4,4362.86,15,14833.73,Representante
688,2023-04-12,1,10,4,4855.28,15,16507.95,Online
689,2024-09-10,10,45,1,92.24,0,92.24,Representante
690,2024-02-18,6,40,4,385.73,0,1542.92,Representante
691,2023-05-12,8,24,1,560.46,0,560.46,Representante
692,2022-08-14,6,39,5,419.61,0,2098.04,Online
693,2024-06-22,6,15,4,414.57,0,1658.27,Loja Física
694,2022-11-07,8,24,8,551.73,5,4193.16,Representante
695,2023-02-22,1,18,1,4188.9,5,3979.46,Representante
696,2024-08-23,2,19,3,266.2,15,678.81,Representante
697,2022-05-08,4,43,4,1174.18,15,3992.2,Online
698,2024-11-28,9,22,6,49.12,0,294.7,Representante
699,2023-10-28,2,49,5,286.65,15,1218.27,Loja Física
700,2024-12-12,7,20,7,323.97,5,2154.43,Loja Física
701,2022-12-21,2,30,2,274.84,5,522.2,Representante
702,2023-12-03,5,21,10,369.29,10,3323.65,Loja Física
703,2023-06-26,3,23,4,604.31,10,2175.52,Loja Física
704,2023-01-29,5,17,2,339.21,0,678.41,Loja Física
705,2023-09-04,10,47,2,94.81,0,189.63,Loja Física
706,2023-08-15,3,26,1,670.07,15,569.56,Online
707,2024-09-28,7,9,6,334.57,0,2007.39,Loja Física
708,2023-12-16,9,19,7,44.06,10,277.59,Representante
709,2023-07-15,4,14,6,1096.19,0,6577.11,Online
710,2024-02-17,1,29,1,4378.06,5,4159.16,Loja Física
711,2022-10-27,7,24,2,362.96,0,725.92,Online
712,2023-08-13,3,24,3,581.55,15,1482.95,Online
713,2023-12-11,5,34,5,311.3,5,1478.69,Representante
714,2023-06-10,4,45,6,1240.01,15,6324.04,Loja Física
715,2023-03-15,3,13,4,637.68,0,2550.72,Representante
716,2023-07-10,10,48,4,93.94,10,338.2,Representante
717,2023-07-11,2,21,3,247.18,0,741.55,Online
718,2023-05-06,7,43,2,407.49,0,814.98,Online
719,2024-12-23,3,33,5,679.39,0,3396.95,Representante
720,2023-04-22,9,35,1,42.33,0,42.33,Online
721,2024-04-26,4,7,1,1105.4,0,1105.4,Representante
722,2024-08-25,8,24,1,479.12,0,479.12,Representante
723,2022-10-09,1,31,3,4593.15,0,13779.44,Representante
724,2022-11-20,9,18,4,42.49,5,161.47,Representante
725,2024-09-01,10,20,2,79.21,5,150.49,Representante
726,2023-02-13,5,12,2,298.28,0,596.57,Loja Física
727,2023-08-08,7,32,4,346.16,15,1176.93,Online
728,2022-07-03,1,35,5,4148.73,15,17632.09,Representante
729,2023-04-21,7,29,2,407.16,10,732.88,Representante
730,2022-03-18,3,41,1,693.1,0,693.1,Loja Física
731,2022-12-27,5,44,7,326.41,0,2284.86,Loja Física
732,2024-10-11,1,31,1,4521.59,0,4521.59,Representante
733,2023-08-16,9,50,3,44.62,0,133.85,Online
734,2023-09-04,4,19,4,1191.77,10,4290.36,Representante
735,2022-08-08,10,1,6,97.8,0,586.81,Loja Física
736,2024-07-19,8,27,5,536.49,15,2280.07,Representante
737,2024-12-09,8,31,3,551.68,5,1572.29,Online
738,2024-10-29,6,29,1,431.65,5,410.07,Loja Física
739,2023-01-30,1,24,2,4611.98,0,9223.97,Loja Física
740,2022-11-29,1,40,1,4448.21,15,3780.98,Loja Física
741,2023-06-11,4,7,5,1253.9,15,5329.06,Online
742,2022-01-29,9,32,4,48.68,15,165.5,Loja Física
743,2023-08-28,8,24,3,550.19,10,1485.52,Representante
744,2023-01-31,5,26,1,324.91,0,324.91,Representante
745,2024-04-10,10,20,1,89.7,5,85.22,Representante
746,2023-11-03,1,36,7,4349.45,0,30446.14,Loja Física
747,2022-07-15,5,1,4,346.32,0,1385.27,Online
748,2024-09-04,10,48,3,83.56,0,250.67,Online
749,2022-01-14,3,6,1,654.25,0,654.25,Loja Física
750,2023-04-28,5,24,8,323.8,5,2460.9,Loja Física
751,2023-11-07,10,26,4,98.19,0,392.77,Representante
752,2022-01-24,2,40,6,300.79,0,1804.76,Representante
753,2024-01-07,8,2,2,505.54,15,859.42,Online
754,2022-05-08,10,1,1,90.69,15,77.08,Online
755,2024-08-11,8,24,2,451.36,0,902.71,Online
756,2024-04-10,5,7,3,355.85,15,907.43,Representante
757,2023-09-29,2,38,3,299.21,15,762.99,Online
758,2023-08-28,6,45,3,410.94,0,1232.83,Representante
759,2023-03-29,10,21,3,80.91,0,242.72,Online
760,2024-09-06,10,16,5,79.77,0,398.85,Loja Física
761,2024-02-05,9,43,1,41.75,5,39.66,Representante
762,2024-08-22,9,45,1,42.98,10,38.68,Representante
763,2023-03-24,1,35,2,4201.24,0,8402.47,Representante
764,2022-06-17,6,14,3,376.84,10,1017.47,Loja Física
765,2024-12-17,1,25,4,3876.85,15,13181.27,Loja Física
766,2022-06-09,8,6,4,531.49,10,1913.36,Online
767,2022-05-07,8,37,5,455.27,10,2048.74,Representante
768,2023-02-19,9,50,2,47.27,10,85.09,Representante
769,2022-11-03,1,5,7,4712.8,0,32989.57,Loja Física
770,2024-12-01,9,36,8,45.44,5,345.35,Online
771,2023-02-25,8,47,6,490.99,15,2504.04,Representante
772,2024-09-28,4,9,3,1067.6,0,3202.8,Representante
773,2024-07-01,5,5,4,368.16,0,1472.66,Loja Física
774,2022-09-28,5,15,1,361.02,10,324.91,Loja Física
775,2024-07-24,7,29,5,359.27,10,1616.71,Online
776,2024-08-04,2,36,1,287.79,15,244.62,Loja Física
777,2022-02-14,8,37,2,552.82,5,1050.35,Loja Física
778,2022-01-07,6,42,1,379.52,15,322.59,Online
779,2022-05-30,7,43,4,382.48,0,1529.92,Loja Física
780,2023-12-07,5,20,14,317.86,15,3782.52,Online
781,2022-05-04,9,19,5,49.11,0,245.53,Loja Física
782,2022-03-06,1,1,4,4163.14,0,16652.56,Loja Física
783,2023-01-04,8,43,1,536.95,0,536.95,Representante
784,2024-05-10,9,25,4,44.05,0,176.22,Loja Física
785,2024-07-07,1,44,5,3905.11,5,18549.25,Loja Física
786,2022-06-14,3,12,1,694.49,15,590.31,Representante
787,2022-09-30,6,43,1,454.67,15,386.47,Loja Física
788,2022-08-31,7,42,3,361.21,0,1083.64,Representante
789,2024-03-15,9,27,3,41.65,10,112.45,Online
790,2023-04-02,1,18,2,4640.82,0,9281.64,Online
791,2023-09-04,6,10,5,431.93,5,2051.66,Representante
792,2024-05-18,10,14,6,83.6,10,451.42,Loja Física
793,2023-04-16,1,14,7,4349.05,0,30443.35,Loja Física
794,2023-12-10,5,10,4,311.49,0,1245.95,Loja Física
795,2023-01-22,4,44,2,1128.4,15,1918.28,Online
796,2022-03-07,7,12,3,342.67,15,873.81,Loja Física
797,2022-02-02,1,45,2,4225.64,0,8451.29,Online
798,2022-05-18,9,33,5,48.84,0,244.21,Representante
799,2022-03-10,4,3,3,1028.23,5,2930.45,Representante
800,2022-04-10,3,13,4,628.03,0,2512.1,Representante
801,2022-04-01,3,18,5,698.68,5,3318.74,Loja Física
802,2023-04-25,10,49,7,96.08,10,605.33,Online
803,2022-04-26,3,45,5,689.82,0,3449.08,Representante
804,2023-08-16,7,50,4,400.31,0,1601.26,Representante
805,2023-10-16,2,10,5,272.57,10,1226.56,Representante
806,2023-10-19,8,50,1,504.84,0,504.84,Loja Física
807,2022-10-21,3,41,1,616.53,15,524.05,Representante
808,2023-03-29,3,12,4,643.09,5,2443.75,Loja Física
809,2023-07-18,10,31,4,83.84,0,335.36,Representante
810,2022-12-25,9,15,10,47.85,15,406.73,Representante
811,2024-05-24,9,4,2,40.0,10,71.99,Loja Física
812,2022-04-07,5,44,4,314.74,0,1258.98,Representante
813,2024-02-20,2,38,5,285.22,10,1283.49,Loja Física
814,2024-05-02,6,36,4,414.7,5,1575.86,Online
815,2023-09-07,9,30,7,41.79,5,277.91,Online
816,2024-08-27,10,9,5,87.32,0,436.62,Online
817,2023-09-08,7,37,3,370.47,15,944.7,Online
818,2024-08-06,2,36,5,248.14,0,1240.69,Representante
819,2024-04-25,2,14,5,296.13,5,1406.6,Representante
820,2024-12-21,5,28,4,334.71,0,1338.84,Loja Física
821,2023-05-13,8,17,3,472.47,0,1417.4,Online
822,2023-11-08,6,49,4,418.4,15,1422.57,Online
823,2024-07-10,2,12,6,247.24,0,1483.46,Online
824,2023-01-26,9,43,4,43.61,0,174.43,Loja Física
825,2024-02-12,1,32,5,3872.19,15,16456.8,Representante
826,2022-03-22,1,48,3,4298.33,0,12894.99,Online
827,2023-03-21,6,45,1,404.28,5,384.07,Online
828,2023-11-13,7,10,9,369.94,0,3329.46,Online
829,2023-03-10,9,16,2,45.4,0,90.81,Representante
830,2022-08-29,3,2,4,624.29,15,2122.59,Loja Física
831,2023-05-12,4,4,2,1202.12,15,2043.61,Representante
832,2023-02-23,9,1,4,42.39,5,161.07,Online
833,2023-10-21,2,27,1,303.82,0,303.82,Loja Física
834,2024-08-12,7,17,6,388.98,10,2100.47,Representante
835,2024-01-06,2,40,3,278.55,0,835.66,Loja Física
836,2024-01-07,2,43,3,264.32,10,713.67,Loja Física
837,2024-08-12,9,18,2,47.2,0,94.4,Representante
838,2024-08-19,4,32,4,1251.19,0,5004.78,Online
839,2024-01-30,8,33,4,505.49,0,2021.94,Loja Física
840,2022-04-04,2,20,1,302.15,10,271.93,Online
841,2022-10-26,3,20,2,633.53,0,1267.06,Loja Física
842,2024-05-05,8,49,2,528.32,0,1056.64,Online
843,2023-02-06,8,12,4,550.11,0,2200.43,Online
844,2024-02-17,3,48,3,681.9,10,1841.12,Online
845,2024-10-19,3,27,6,616.1,10,3326.93,Representante
846,2023-11-23,10,33,3,83.7,0,251.11,Loja Física
847,2024-10-01,3,3,1,594.88,5,565.13,Online
848,2023-12-23,6,24,4,434.09,0,1736.34,Online
849,2024-09-27,5,43,2,340.95,0,681.89,Representante
850,2022-05-01,4,2,3,1136.09,10,3067.45,Online
851,2022-06-02,2,25,4,272.44,15,926.3,Online
852,2022-01-14,8,29,2,538.64,5,1023.42,Online
853,2023-04-19,5,17,4,358.63,0,1434.54,Representante
854,2022-11-06,8,18,5,548.34,0,2741.71,Online
855,2024-11-01,8,19,6,560.91,5,3197.18,Loja Física
856,2022-05-04,1,43,1,4564.96,10,4108.46,Representante
857,2024-09-16,4,9,3,1296.49,15,3306.06,Loja Física
858,2022-02-02,5,15,1,302.95,0,302.95,Representante
859,2024-04-22,10,27,8,93.31,0,746.45,Online
860,2024-12-20,7,31,9,414.73,15,3172.72,Loja Física
861,2023-08-11,9,11,2,48.93,0,97.87,Representante
862,2024-05-31,8,11,4,527.19,0,2108.77,Online
863,2022-07-17,9,9,7,48.49,10,305.49,Online
864,2023-05-09,5,16,7,332.91,0,2330.34,Representante
865,2024-12-14,3,45,12,588.77,0,7065.25,Loja Física
866,2023-07-02,4,30,6,1276.46,5,7275.83,Online
867,2024-02-04,9,31,2,42.24,5,80.25,Loja Física
868,2023-05-14,1,41,3,4162.18,15,10613.55,Online
869,2023-09-07,9,15,4,48.55,15,165.09,Online
870,2022-03-06,1,32,4,4075.79,0,16303.17,Loja Física
871,2024-02-16,7,31,6,358.59,5,2043.95,Representante
872,2024-09-01,10,23,5,82.41,0,412.03,Representante
873,2022-01-20,2,47,2,289.61,15,492.34,Online
874,2022-06-19,7,48,3,353.02,5,1006.1,Loja Física
875,2023-11-10,1,40,6,4084.15,10,22054.4,Online
876,2024-12-17,6,5,10,425.35,0,4253.52,Online
877,2023-03-09,2,41,2,246.24,15,418.61,Representante
878,2024-08-31,9,10,1,41.26,0,41.26,Online
879,2022-06-02,7,4,4,365.79,15,1243.68,Loja Física
880,2022-03-09,1,45,1,4064.89,0,4064.89,Loja Física
881,2022-02-02,1,48,3,4433.38,0,13300.14,Representante
882,2022-10-23,7,25,3,397.41,15,1013.41,Loja Física
883,2022-06-07,6,26,3,438.24,0,1314.71,Online
884,2023-05-08,8,42,5,483.89,10,2177.5,Loja Física
885,2023-11-11,10,5,5,96.07,5,456.34,Representante
886,2022-10-14,6,13,3,437.9,15,1116.65,Representante
887,2022-06-10,7,25,4,353.91,10,1274.07,Representante
888,2023-12-10,1,7,10,3832.85,0,38328.48,Online
889,2024-06-14,7,41,4,362.36,0,1449.45,Online
890,2023-11-29,9,14,6,39.26,10,212.01,Representante
891,2024-03-23,6,20,3,443.29,0,1329.88,Online
892,2023-07-14,10,11,5,77.2,5,366.71,Loja Física
893,2023-04-13,7,49,4,336.57,0,1346.27,Representante
894,2024-02-08,2,8,1,292.53,5,277.9,Online
895,2024-02-18,1,22,4,3889.19,0,15556.76,Representante
896,2023-08-28,6,31,4,414.31,0,1657.25,Representante
897,2022-05-31,8,5,1,479.7,0,479.7,Loja Física
898,2022-11-12,6,40,4,437.04,5,1660.76,Representante
899,2022-11-12,5,7,4,329.46,15,1120.15,Loja Física
